,lat,lng,dir,city,label,filename
37,40.68547659,-73.97253204,1,newyork,Fort Green,"newyork/40.68547659,-73.97253204_1.jpg"
38,40.68547659,-73.97253204,2,newyork,Fort Green,"newyork/40.68547659,-73.97253204_2.jpg"
39,40.68547659,-73.97253204,3,newyork,Fort Green,"newyork/40.68547659,-73.97253204_3.jpg"
40,40.68558034,-73.96562181,0,newyork,Fort Green,"newyork/40.68558034,-73.96562181_0.jpg"
41,40.68558034,-73.96562181,1,newyork,Fort Green,"newyork/40.68558034,-73.96562181_1.jpg"
42,40.68558034,-73.96562181,2,newyork,Fort Green,"newyork/40.68558034,-73.96562181_2.jpg"
43,40.68558034,-73.96562181,3,newyork,Fort Green,"newyork/40.68558034,-73.96562181_3.jpg"
44,40.68561704,-73.96316808,0,newyork,Fort Green,"newyork/40.68561704,-73.96316808_0.jpg"
45,40.68561704,-73.96316808,1,newyork,Fort Green,"newyork/40.68561704,-73.96316808_1.jpg"
46,40.68561704,-73.96316808,2,newyork,Fort Green,"newyork/40.68561704,-73.96316808_2.jpg"
47,40.68561704,-73.96316808,3,newyork,Fort Green,"newyork/40.68561704,-73.96316808_3.jpg"
48,40.68564197,-73.96253093,0,newyork,Fort Green,"newyork/40.68564197,-73.96253093_0.jpg"
49,40.68564197,-73.96253093,1,newyork,Fort Green,"newyork/40.68564197,-73.96253093_1.jpg"
50,40.68564197,-73.96253093,2,newyork,Fort Green,"newyork/40.68564197,-73.96253093_2.jpg"
51,40.68564197,-73.96253093,3,newyork,Fort Green,"newyork/40.68564197,-73.96253093_3.jpg"
52,40.68570014,-73.96541927,0,newyork,Fort Green,"newyork/40.68570014,-73.96541927_0.jpg"
53,40.68570014,-73.96541927,1,newyork,Fort Green,"newyork/40.68570014,-73.96541927_1.jpg"
54,40.68570014,-73.96541927,2,newyork,Fort Green,"newyork/40.68570014,-73.96541927_2.jpg"
55,40.68570014,-73.96541927,3,newyork,Fort Green,"newyork/40.68570014,-73.96541927_3.jpg"
56,40.68573975,-73.96430123,0,newyork,Fort Green,"newyork/40.68573975,-73.96430123_0.jpg"
57,40.68573975,-73.96430123,1,newyork,Fort Green,"newyork/40.68573975,-73.96430123_1.jpg"
58,40.68573975,-73.96430123,2,newyork,Fort Green,"newyork/40.68573975,-73.96430123_2.jpg"
59,40.68573975,-73.96430123,3,newyork,Fort Green,"newyork/40.68573975,-73.96430123_3.jpg"
60,40.68581775,-73.95476749,0,newyork,Fort Green,"newyork/40.68581775,-73.95476749_0.jpg"
61,40.68581775,-73.95476749,1,newyork,Fort Green,"newyork/40.68581775,-73.95476749_1.jpg"
62,40.68581775,-73.95476749,2,newyork,Fort Green,"newyork/40.68581775,-73.95476749_2.jpg"
63,40.68581775,-73.95476749,3,newyork,Fort Green,"newyork/40.68581775,-73.95476749_3.jpg"
64,40.68583303,-73.96149554,0,newyork,Fort Green,"newyork/40.68583303,-73.96149554_0.jpg"
65,40.68583303,-73.96149554,1,newyork,Fort Green,"newyork/40.68583303,-73.96149554_1.jpg"
66,40.68583303,-73.96149554,2,newyork,Fort Green,"newyork/40.68583303,-73.96149554_2.jpg"
67,40.68583303,-73.96149554,3,newyork,Fort Green,"newyork/40.68583303,-73.96149554_3.jpg"
68,40.68583604,-73.95392335,0,newyork,Bedford-Stuyvesant,"newyork/40.68583604,-73.95392335_0.jpg"
69,40.68583604,-73.95392335,1,newyork,Bedford-Stuyvesant,"newyork/40.68583604,-73.95392335_1.jpg"
70,40.68583604,-73.95392335,2,newyork,Bedford-Stuyvesant,"newyork/40.68583604,-73.95392335_2.jpg"
71,40.68583604,-73.95392335,3,newyork,Bedford-Stuyvesant,"newyork/40.68583604,-73.95392335_3.jpg"
72,40.68592504,-73.96107789,0,newyork,Fort Green,"newyork/40.68592504,-73.96107789_0.jpg"
73,40.68592504,-73.96107789,1,newyork,Fort Green,"newyork/40.68592504,-73.96107789_1.jpg"
74,40.68592504,-73.96107789,2,newyork,Fort Green,"newyork/40.68592504,-73.96107789_2.jpg"
75,40.68592504,-73.96107789,3,newyork,Fort Green,"newyork/40.68592504,-73.96107789_3.jpg"
76,40.6859451,-73.9696228,0,newyork,Fort Green,"newyork/40.6859451,-73.9696228_0.jpg"
77,40.6859451,-73.9696228,1,newyork,Fort Green,"newyork/40.6859451,-73.9696228_1.jpg"
78,40.6859451,-73.9696228,2,newyork,Fort Green,"newyork/40.6859451,-73.9696228_2.jpg"
79,40.6859451,-73.9696228,3,newyork,Fort Green,"newyork/40.6859451,-73.9696228_3.jpg"
80,40.68603053,-73.96128073,0,newyork,Fort Green,"newyork/40.68603053,-73.96128073_0.jpg"
81,40.68603053,-73.96128073,1,newyork,Fort Green,"newyork/40.68603053,-73.96128073_1.jpg"
82,40.68603053,-73.96128073,2,newyork,Fort Green,"newyork/40.68603053,-73.96128073_2.jpg"
83,40.68603053,-73.96128073,3,newyork,Fort Green,"newyork/40.68603053,-73.96128073_3.jpg"
84,40.68606786,-73.95912999,0,newyork,Fort Green,"newyork/40.68606786,-73.95912999_0.jpg"
85,40.68606786,-73.95912999,1,newyork,Fort Green,"newyork/40.68606786,-73.95912999_1.jpg"
86,40.68606786,-73.95912999,2,newyork,Fort Green,"newyork/40.68606786,-73.95912999_2.jpg"
87,40.68606786,-73.95912999,3,newyork,Fort Green,"newyork/40.68606786,-73.95912999_3.jpg"
88,40.68608127,-73.98228564,0,newyork,Brooklyn Heights,"newyork/40.68608127,-73.98228564_0.jpg"
89,40.68608127,-73.98228564,1,newyork,Brooklyn Heights,"newyork/40.68608127,-73.98228564_1.jpg"
90,40.68608127,-73.98228564,2,newyork,Brooklyn Heights,"newyork/40.68608127,-73.98228564_2.jpg"
91,40.68608127,-73.98228564,3,newyork,Brooklyn Heights,"newyork/40.68608127,-73.98228564_3.jpg"
92,40.68609155,-73.96500294,0,newyork,Fort Green,"newyork/40.68609155,-73.96500294_0.jpg"
93,40.68609155,-73.96500294,1,newyork,Fort Green,"newyork/40.68609155,-73.96500294_1.jpg"
94,40.68609155,-73.96500294,2,newyork,Fort Green,"newyork/40.68609155,-73.96500294_2.jpg"
95,40.68609155,-73.96500294,3,newyork,Fort Green,"newyork/40.68609155,-73.96500294_3.jpg"
96,40.68615767,-73.96606984,0,newyork,Fort Green,"newyork/40.68615767,-73.96606984_0.jpg"
97,40.68615767,-73.96606984,1,newyork,Fort Green,"newyork/40.68615767,-73.96606984_1.jpg"
98,40.68615767,-73.96606984,2,newyork,Fort Green,"newyork/40.68615767,-73.96606984_2.jpg"
99,40.68615767,-73.96606984,3,newyork,Fort Green,"newyork/40.68615767,-73.96606984_3.jpg"
100,40.68619958,-73.95126441,0,newyork,Bedford-Stuyvesant,"newyork/40.68619958,-73.95126441_0.jpg"
101,40.68619958,-73.95126441,1,newyork,Bedford-Stuyvesant,"newyork/40.68619958,-73.95126441_1.jpg"
102,40.68619958,-73.95126441,2,newyork,Bedford-Stuyvesant,"newyork/40.68619958,-73.95126441_2.jpg"
103,40.68619958,-73.95126441,3,newyork,Bedford-Stuyvesant,"newyork/40.68619958,-73.95126441_3.jpg"
104,40.68620515,-73.95516948,0,newyork,Fort Green,"newyork/40.68620515,-73.95516948_0.jpg"
105,40.68620515,-73.95516948,1,newyork,Fort Green,"newyork/40.68620515,-73.95516948_1.jpg"
106,40.68620515,-73.95516948,2,newyork,Fort Green,"newyork/40.68620515,-73.95516948_2.jpg"
107,40.68620515,-73.95516948,3,newyork,Fort Green,"newyork/40.68620515,-73.95516948_3.jpg"
108,40.68623343,-73.98518579,0,newyork,Brooklyn Heights,"newyork/40.68623343,-73.98518579_0.jpg"
109,40.68623343,-73.98518579,1,newyork,Brooklyn Heights,"newyork/40.68623343,-73.98518579_1.jpg"
110,40.68623343,-73.98518579,2,newyork,Brooklyn Heights,"newyork/40.68623343,-73.98518579_2.jpg"
111,40.68623343,-73.98518579,3,newyork,Brooklyn Heights,"newyork/40.68623343,-73.98518579_3.jpg"
112,40.68627942,-73.9745295,0,newyork,Fort Green,"newyork/40.68627942,-73.9745295_0.jpg"
113,40.68627942,-73.9745295,1,newyork,Fort Green,"newyork/40.68627942,-73.9745295_1.jpg"
114,40.68627942,-73.9745295,2,newyork,Fort Green,"newyork/40.68627942,-73.9745295_2.jpg"
115,40.68627942,-73.9745295,3,newyork,Fort Green,"newyork/40.68627942,-73.9745295_3.jpg"
116,40.68631391,-73.95917051,0,newyork,Fort Green,"newyork/40.68631391,-73.95917051_0.jpg"
117,40.68631391,-73.95917051,1,newyork,Fort Green,"newyork/40.68631391,-73.95917051_1.jpg"
118,40.68631391,-73.95917051,2,newyork,Fort Green,"newyork/40.68631391,-73.95917051_2.jpg"
119,40.68631391,-73.95917051,3,newyork,Fort Green,"newyork/40.68631391,-73.95917051_3.jpg"
120,40.68631829,-73.95781592,0,newyork,Fort Green,"newyork/40.68631829,-73.95781592_0.jpg"
121,40.68631829,-73.95781592,1,newyork,Fort Green,"newyork/40.68631829,-73.95781592_1.jpg"
122,40.68631829,-73.95781592,2,newyork,Fort Green,"newyork/40.68631829,-73.95781592_2.jpg"
123,40.68631829,-73.95781592,3,newyork,Fort Green,"newyork/40.68631829,-73.95781592_3.jpg"
124,40.68632346,-73.98636096,0,newyork,Brooklyn Heights,"newyork/40.68632346,-73.98636096_0.jpg"
125,40.68632346,-73.98636096,1,newyork,Brooklyn Heights,"newyork/40.68632346,-73.98636096_1.jpg"
126,40.68632346,-73.98636096,2,newyork,Brooklyn Heights,"newyork/40.68632346,-73.98636096_2.jpg"
127,40.68632346,-73.98636096,3,newyork,Brooklyn Heights,"newyork/40.68632346,-73.98636096_3.jpg"
128,40.68633537,-73.96540218,0,newyork,Fort Green,"newyork/40.68633537,-73.96540218_0.jpg"
129,40.68633537,-73.96540218,1,newyork,Fort Green,"newyork/40.68633537,-73.96540218_1.jpg"
130,40.68633537,-73.96540218,2,newyork,Fort Green,"newyork/40.68633537,-73.96540218_2.jpg"
131,40.68633537,-73.96540218,3,newyork,Fort Green,"newyork/40.68633537,-73.96540218_3.jpg"
132,40.68636194,-73.94999792,0,newyork,Bedford-Stuyvesant,"newyork/40.68636194,-73.94999792_0.jpg"
133,40.68636194,-73.94999792,1,newyork,Bedford-Stuyvesant,"newyork/40.68636194,-73.94999792_1.jpg"
134,40.68636194,-73.94999792,2,newyork,Bedford-Stuyvesant,"newyork/40.68636194,-73.94999792_2.jpg"
135,40.68636194,-73.94999792,3,newyork,Bedford-Stuyvesant,"newyork/40.68636194,-73.94999792_3.jpg"
136,40.6863804,-73.97979471,0,newyork,Brooklyn Heights,"newyork/40.6863804,-73.97979471_0.jpg"
137,40.6863804,-73.97979471,1,newyork,Brooklyn Heights,"newyork/40.6863804,-73.97979471_1.jpg"
138,40.6863804,-73.97979471,2,newyork,Brooklyn Heights,"newyork/40.6863804,-73.97979471_2.jpg"
139,40.6863804,-73.97979471,3,newyork,Brooklyn Heights,"newyork/40.6863804,-73.97979471_3.jpg"
140,40.68640561,-73.9507188,0,newyork,Bedford-Stuyvesant,"newyork/40.68640561,-73.9507188_0.jpg"
141,40.68640561,-73.9507188,1,newyork,Bedford-Stuyvesant,"newyork/40.68640561,-73.9507188_1.jpg"
142,40.68640561,-73.9507188,2,newyork,Bedford-Stuyvesant,"newyork/40.68640561,-73.9507188_2.jpg"
143,40.68640561,-73.9507188,3,newyork,Bedford-Stuyvesant,"newyork/40.68640561,-73.9507188_3.jpg"
144,40.68648001,-73.9528029,0,newyork,Bedford-Stuyvesant,"newyork/40.68648001,-73.9528029_0.jpg"
145,40.68648001,-73.9528029,1,newyork,Bedford-Stuyvesant,"newyork/40.68648001,-73.9528029_1.jpg"
146,40.68648001,-73.9528029,2,newyork,Bedford-Stuyvesant,"newyork/40.68648001,-73.9528029_2.jpg"
147,40.68648001,-73.9528029,3,newyork,Bedford-Stuyvesant,"newyork/40.68648001,-73.9528029_3.jpg"
148,40.68648042,-73.95978707,0,newyork,Fort Green,"newyork/40.68648042,-73.95978707_0.jpg"
149,40.68648042,-73.95978707,1,newyork,Fort Green,"newyork/40.68648042,-73.95978707_1.jpg"
150,40.68648042,-73.95978707,2,newyork,Fort Green,"newyork/40.68648042,-73.95978707_2.jpg"
151,40.68648042,-73.95978707,3,newyork,Fort Green,"newyork/40.68648042,-73.95978707_3.jpg"
152,40.68649888,-73.95693183,0,newyork,Fort Green,"newyork/40.68649888,-73.95693183_0.jpg"
153,40.68649888,-73.95693183,1,newyork,Fort Green,"newyork/40.68649888,-73.95693183_1.jpg"
154,40.68649888,-73.95693183,2,newyork,Fort Green,"newyork/40.68649888,-73.95693183_2.jpg"
155,40.68649888,-73.95693183,3,newyork,Fort Green,"newyork/40.68649888,-73.95693183_3.jpg"
156,40.68652245,-73.96970472,0,newyork,Fort Green,"newyork/40.68652245,-73.96970472_0.jpg"
157,40.68652245,-73.96970472,1,newyork,Fort Green,"newyork/40.68652245,-73.96970472_1.jpg"
158,40.68652245,-73.96970472,2,newyork,Fort Green,"newyork/40.68652245,-73.96970472_2.jpg"
159,40.68652245,-73.96970472,3,newyork,Fort Green,"newyork/40.68652245,-73.96970472_3.jpg"
160,40.6865255,-73.97561193,0,newyork,Fort Green,"newyork/40.6865255,-73.97561193_0.jpg"
161,40.6865255,-73.97561193,1,newyork,Fort Green,"newyork/40.6865255,-73.97561193_1.jpg"
162,40.6865255,-73.97561193,2,newyork,Fort Green,"newyork/40.6865255,-73.97561193_2.jpg"
163,40.6865255,-73.97561193,3,newyork,Fort Green,"newyork/40.6865255,-73.97561193_3.jpg"
164,40.68654689,-73.97046894,0,newyork,Fort Green,"newyork/40.68654689,-73.97046894_0.jpg"
165,40.68654689,-73.97046894,1,newyork,Fort Green,"newyork/40.68654689,-73.97046894_1.jpg"
166,40.68654689,-73.97046894,2,newyork,Fort Green,"newyork/40.68654689,-73.97046894_2.jpg"
167,40.68654689,-73.97046894,3,newyork,Fort Green,"newyork/40.68654689,-73.97046894_3.jpg"
168,40.68656478,-73.97127415,0,newyork,Fort Green,"newyork/40.68656478,-73.97127415_0.jpg"
169,40.68656478,-73.97127415,1,newyork,Fort Green,"newyork/40.68656478,-73.97127415_1.jpg"
170,40.68656478,-73.97127415,2,newyork,Fort Green,"newyork/40.68656478,-73.97127415_2.jpg"
171,40.68656478,-73.97127415,3,newyork,Fort Green,"newyork/40.68656478,-73.97127415_3.jpg"
172,40.6865843,-73.982447,0,newyork,Brooklyn Heights,"newyork/40.6865843,-73.982447_0.jpg"
173,40.6865843,-73.982447,1,newyork,Brooklyn Heights,"newyork/40.6865843,-73.982447_1.jpg"
174,40.6865843,-73.982447,2,newyork,Brooklyn Heights,"newyork/40.6865843,-73.982447_2.jpg"
175,40.6865843,-73.982447,3,newyork,Brooklyn Heights,"newyork/40.6865843,-73.982447_3.jpg"
176,40.68659398,-73.98595822,0,newyork,Brooklyn Heights,"newyork/40.68659398,-73.98595822_0.jpg"
177,40.68659398,-73.98595822,1,newyork,Brooklyn Heights,"newyork/40.68659398,-73.98595822_1.jpg"
178,40.68659398,-73.98595822,2,newyork,Brooklyn Heights,"newyork/40.68659398,-73.98595822_2.jpg"
179,40.68659398,-73.98595822,3,newyork,Brooklyn Heights,"newyork/40.68659398,-73.98595822_3.jpg"
180,40.68660182,-73.98091955,0,newyork,Brooklyn Heights,"newyork/40.68660182,-73.98091955_0.jpg"
181,40.68660182,-73.98091955,1,newyork,Brooklyn Heights,"newyork/40.68660182,-73.98091955_1.jpg"
182,40.68660182,-73.98091955,2,newyork,Brooklyn Heights,"newyork/40.68660182,-73.98091955_2.jpg"
183,40.68660182,-73.98091955,3,newyork,Brooklyn Heights,"newyork/40.68660182,-73.98091955_3.jpg"
184,40.68660649,-73.94948278,0,newyork,Bedford-Stuyvesant,"newyork/40.68660649,-73.94948278_0.jpg"
185,40.68660649,-73.94948278,1,newyork,Bedford-Stuyvesant,"newyork/40.68660649,-73.94948278_1.jpg"
186,40.68660649,-73.94948278,2,newyork,Bedford-Stuyvesant,"newyork/40.68660649,-73.94948278_2.jpg"
187,40.68660649,-73.94948278,3,newyork,Bedford-Stuyvesant,"newyork/40.68660649,-73.94948278_3.jpg"
188,40.68664124,-73.98268395,0,newyork,Brooklyn Heights,"newyork/40.68664124,-73.98268395_0.jpg"
189,40.68664124,-73.98268395,1,newyork,Brooklyn Heights,"newyork/40.68664124,-73.98268395_1.jpg"
190,40.68664124,-73.98268395,2,newyork,Brooklyn Heights,"newyork/40.68664124,-73.98268395_2.jpg"
191,40.68664124,-73.98268395,3,newyork,Brooklyn Heights,"newyork/40.68664124,-73.98268395_3.jpg"
192,40.68664881,-73.96010022,0,newyork,Fort Green,"newyork/40.68664881,-73.96010022_0.jpg"
193,40.68664881,-73.96010022,1,newyork,Fort Green,"newyork/40.68664881,-73.96010022_1.jpg"
194,40.68664881,-73.96010022,2,newyork,Fort Green,"newyork/40.68664881,-73.96010022_2.jpg"
195,40.68664881,-73.96010022,3,newyork,Fort Green,"newyork/40.68664881,-73.96010022_3.jpg"
196,40.68666284,-73.9767275,0,newyork,Fort Green,"newyork/40.68666284,-73.9767275_0.jpg"
197,40.68666284,-73.9767275,1,newyork,Fort Green,"newyork/40.68666284,-73.9767275_1.jpg"
198,40.68666284,-73.9767275,2,newyork,Fort Green,"newyork/40.68666284,-73.9767275_2.jpg"
199,40.68666284,-73.9767275,3,newyork,Fort Green,"newyork/40.68666284,-73.9767275_3.jpg"
200,40.68667525,-73.95242684,0,newyork,Bedford-Stuyvesant,"newyork/40.68667525,-73.95242684_0.jpg"
201,40.68667525,-73.95242684,1,newyork,Bedford-Stuyvesant,"newyork/40.68667525,-73.95242684_1.jpg"
202,40.68667525,-73.95242684,2,newyork,Bedford-Stuyvesant,"newyork/40.68667525,-73.95242684_2.jpg"
203,40.68667525,-73.95242684,3,newyork,Bedford-Stuyvesant,"newyork/40.68667525,-73.95242684_3.jpg"
204,40.68669496,-73.97966049,0,newyork,Brooklyn Heights,"newyork/40.68669496,-73.97966049_0.jpg"
205,40.68669496,-73.97966049,1,newyork,Brooklyn Heights,"newyork/40.68669496,-73.97966049_1.jpg"
206,40.68669496,-73.97966049,2,newyork,Brooklyn Heights,"newyork/40.68669496,-73.97966049_2.jpg"
207,40.68669496,-73.97966049,3,newyork,Brooklyn Heights,"newyork/40.68669496,-73.97966049_3.jpg"
208,40.68669715,-73.98806421,0,newyork,Brooklyn Heights,"newyork/40.68669715,-73.98806421_0.jpg"
209,40.68669715,-73.98806421,1,newyork,Brooklyn Heights,"newyork/40.68669715,-73.98806421_1.jpg"
210,40.68669715,-73.98806421,2,newyork,Brooklyn Heights,"newyork/40.68669715,-73.98806421_2.jpg"
211,40.68669715,-73.98806421,3,newyork,Brooklyn Heights,"newyork/40.68669715,-73.98806421_3.jpg"
212,40.68671072,-73.96537589,0,newyork,Fort Green,"newyork/40.68671072,-73.96537589_0.jpg"
213,40.68671072,-73.96537589,1,newyork,Fort Green,"newyork/40.68671072,-73.96537589_1.jpg"
214,40.68671072,-73.96537589,2,newyork,Fort Green,"newyork/40.68671072,-73.96537589_2.jpg"
215,40.68671072,-73.96537589,3,newyork,Fort Green,"newyork/40.68671072,-73.96537589_3.jpg"
216,40.68673952,-73.96970927,0,newyork,Fort Green,"newyork/40.68673952,-73.96970927_0.jpg"
217,40.68673952,-73.96970927,1,newyork,Fort Green,"newyork/40.68673952,-73.96970927_1.jpg"
218,40.68673952,-73.96970927,2,newyork,Fort Green,"newyork/40.68673952,-73.96970927_2.jpg"
219,40.68673952,-73.96970927,3,newyork,Fort Green,"newyork/40.68673952,-73.96970927_3.jpg"
220,40.6867895,-73.97289483,0,newyork,Fort Green,"newyork/40.6867895,-73.97289483_0.jpg"
221,40.6867895,-73.97289483,1,newyork,Fort Green,"newyork/40.6867895,-73.97289483_1.jpg"
222,40.6867895,-73.97289483,2,newyork,Fort Green,"newyork/40.6867895,-73.97289483_2.jpg"
223,40.6867895,-73.97289483,3,newyork,Fort Green,"newyork/40.6867895,-73.97289483_3.jpg"
224,40.68679072,-73.97015138,0,newyork,Fort Green,"newyork/40.68679072,-73.97015138_0.jpg"
225,40.68679072,-73.97015138,1,newyork,Fort Green,"newyork/40.68679072,-73.97015138_1.jpg"
226,40.68679072,-73.97015138,2,newyork,Fort Green,"newyork/40.68679072,-73.97015138_2.jpg"
227,40.68679072,-73.97015138,3,newyork,Fort Green,"newyork/40.68679072,-73.97015138_3.jpg"
228,40.68680646,-73.95803448,0,newyork,Fort Green,"newyork/40.68680646,-73.95803448_0.jpg"
229,40.68680646,-73.95803448,1,newyork,Fort Green,"newyork/40.68680646,-73.95803448_1.jpg"
230,40.68680646,-73.95803448,2,newyork,Fort Green,"newyork/40.68680646,-73.95803448_2.jpg"
231,40.68680646,-73.95803448,3,newyork,Fort Green,"newyork/40.68680646,-73.95803448_3.jpg"
232,40.68681686,-73.97618703,0,newyork,Fort Green,"newyork/40.68681686,-73.97618703_0.jpg"
233,40.68681686,-73.97618703,1,newyork,Fort Green,"newyork/40.68681686,-73.97618703_1.jpg"
234,40.68681686,-73.97618703,2,newyork,Fort Green,"newyork/40.68681686,-73.97618703_2.jpg"
235,40.68681686,-73.97618703,3,newyork,Fort Green,"newyork/40.68681686,-73.97618703_3.jpg"
236,40.68682765,-73.95435736,0,newyork,Fort Green,"newyork/40.68682765,-73.95435736_0.jpg"
237,40.68682765,-73.95435736,1,newyork,Fort Green,"newyork/40.68682765,-73.95435736_1.jpg"
238,40.68682765,-73.95435736,2,newyork,Fort Green,"newyork/40.68682765,-73.95435736_2.jpg"
239,40.68682765,-73.95435736,3,newyork,Fort Green,"newyork/40.68682765,-73.95435736_3.jpg"
240,40.68683193,-73.9779652,0,newyork,Fort Green,"newyork/40.68683193,-73.9779652_0.jpg"
241,40.68683193,-73.9779652,1,newyork,Fort Green,"newyork/40.68683193,-73.9779652_1.jpg"
242,40.68683193,-73.9779652,2,newyork,Fort Green,"newyork/40.68683193,-73.9779652_2.jpg"
243,40.68683193,-73.9779652,3,newyork,Fort Green,"newyork/40.68683193,-73.9779652_3.jpg"
244,40.68684839,-73.98390768,0,newyork,Brooklyn Heights,"newyork/40.68684839,-73.98390768_0.jpg"
245,40.68684839,-73.98390768,1,newyork,Brooklyn Heights,"newyork/40.68684839,-73.98390768_1.jpg"
246,40.68684839,-73.98390768,2,newyork,Brooklyn Heights,"newyork/40.68684839,-73.98390768_2.jpg"
247,40.68684839,-73.98390768,3,newyork,Brooklyn Heights,"newyork/40.68684839,-73.98390768_3.jpg"
248,40.68685957,-73.97248498,0,newyork,Fort Green,"newyork/40.68685957,-73.97248498_0.jpg"
249,40.68685957,-73.97248498,1,newyork,Fort Green,"newyork/40.68685957,-73.97248498_1.jpg"
250,40.68685957,-73.97248498,2,newyork,Fort Green,"newyork/40.68685957,-73.97248498_2.jpg"
251,40.68685957,-73.97248498,3,newyork,Fort Green,"newyork/40.68685957,-73.97248498_3.jpg"
252,40.68696844,-73.95868634,0,newyork,Fort Green,"newyork/40.68696844,-73.95868634_0.jpg"
253,40.68696844,-73.95868634,1,newyork,Fort Green,"newyork/40.68696844,-73.95868634_1.jpg"
254,40.68696844,-73.95868634,2,newyork,Fort Green,"newyork/40.68696844,-73.95868634_2.jpg"
255,40.68696844,-73.95868634,3,newyork,Fort Green,"newyork/40.68696844,-73.95868634_3.jpg"
256,40.68709013,-73.95709036,0,newyork,Fort Green,"newyork/40.68709013,-73.95709036_0.jpg"
257,40.68709013,-73.95709036,1,newyork,Fort Green,"newyork/40.68709013,-73.95709036_1.jpg"
258,40.68709013,-73.95709036,2,newyork,Fort Green,"newyork/40.68709013,-73.95709036_2.jpg"
259,40.68709013,-73.95709036,3,newyork,Fort Green,"newyork/40.68709013,-73.95709036_3.jpg"
260,40.68709122,-73.95284721,0,newyork,Bedford-Stuyvesant,"newyork/40.68709122,-73.95284721_0.jpg"
